S,D,SD,seed,miss,method,rho,top_misrank
0.4,4.0,1.6,14,biased,avg,0.9758,0
0.4,4.0,1.6,14,biased,irt,1.0,0
0.4,4.0,1.6,14,mcar,avg,0.9636,0
0.4,4.5,1.8,0,biased,avg,0.9273,0
0.4,4.5,1.8,0,biased,irt,1.0,0
0.4,4.5,1.8,0,mcar,avg,0.9636,0
0.4,4.5,1.8,1,biased,avg,0.9273,0
0.4,4.5,1.8,1,biased,irt,1.0,0
0.4,4.5,1.8,1,mcar,avg,0.903,0
0.4,4.5,1.8,2,biased,avg,0.7939,0
0.4,4.5,1.8,2,biased,irt,1.0,0
0.4,4.5,1.8,2,mcar,avg,0.9394,0
0.4,4.5,1.8,3,biased,avg,0.8061,0
0.4,4.5,1.8,3,biased,irt,1.0,0
0.4,4.5,1.8,3,mcar,avg,0.9636,0
0.4,4.5,1.8,4,biased,avg,0.9273,0
0.4,4.5,1.8,4,biased,irt,1.0,0
0.4,4.5,1.8,4,mcar,avg,0.9758,0
0.4,4.5,1.8,5,biased,avg,0.7939,0
0.4,4.5,1.8,5,biased,irt,1.0,0
0.4,4.5,1.8,5,mcar,avg,0.9758,0
0.4,4.5,1.8,6,biased,avg,0.7576,0
0.4,4.5,1.8,6,biased,irt,1.0,0
0.4,4.5,1.8,6,mcar,avg,0.9515,0
0.4,4.5,1.8,7,biased,avg,0.9152,1
0.4,4.5,1.8,7,biased,irt,1.0,0
0.4,4.5,1.8,7,mcar,avg,0.9515,0
0.4,4.5,1.8,8,biased,avg,0.9152,0
0.4,4.5,1.8,8,biased,irt,1.0,0
0.4,4.5,1.8,8,mcar,avg,0.9636,1
0.4,4.5,1.8,9,biased,avg,0.8424,0
0.4,4.5,1.8,9,biased,irt,1.0,0
0.4,4.5,1.8,9,mcar,avg,0.9152,0
0.4,4.5,1.8,10,biased,avg,0.9394,0
0.4,4.5,1.8,10,biased,irt,1.0,0
0.4,4.5,1.8,10,mcar,avg,1.0,0
0.4,4.5,1.8,11,biased,avg,0.7697,1
0.4,4.5,1.8,11,biased,irt,1.0,0
0.4,4.5,1.8,11,mcar,avg,0.9758,0
0.4,4.5,1.8,12,biased,avg,0.9273,0
0.4,4.5,1.8,12,biased,irt,1.0,0
0.4,4.5,1.8,12,mcar,avg,0.9515,0
0.4,4.5,1.8,13,biased,avg,0.8667,0
0.4,4.5,1.8,13,biased,irt,1.0,0
0.4,4.5,1.8,13,mcar,avg,0.8788,1
0.4,4.5,1.8,14,biased,avg,0.8424,0
0.4,4.5,1.8,14,biased,irt,1.0,0
0.4,4.5,1.8,14,mcar,avg,0.9394,1
0.4,5.0,2.0,0,biased,avg,0.9636,0
0.4,5.0,2.0,0,biased,irt,1.0,0
0.4,5.0,2.0,0,mcar,avg,0.9879,1
0.4,5.0,2.0,1,biased,avg,0.9515,0
0.4,5.0,2.0,1,biased,irt,1.0,0
0.4,5.0,2.0,1,mcar,avg,1.0,0
0.4,5.0,2.0,2,biased,avg,0.9152,0
0.4,5.0,2.0,2,biased,irt,1.0,0
0.4,5.0,2.0,2,mcar,avg,0.7697,0
0.4,5.0,2.0,3,biased,avg,0.8303,0
0.4,5.0,2.0,3,biased,irt,1.0,0
0.4,5.0,2.0,3,mcar,avg,0.9636,0
0.4,5.0,2.0,4,biased,avg,0.8303,0
0.4,5.0,2.0,4,biased,irt,1.0,0
0.4,5.0,2.0,4,mcar,avg,0.9152,0
0.4,5.0,2.0,5,biased,avg,0.7697,0
0.4,5.0,2.0,5,biased,irt,1.0,0
0.4,5.0,2.0,5,mcar,avg,0.8303,0
0.4,5.0,2.0,6,biased,avg,0.6809,1
0.4,5.0,2.0,6,biased,irt,1.0,0
0.4,5.0,2.0,6,mcar,avg,0.9636,0
0.4,5.0,2.0,7,biased,avg,0.9152,0
0.4,5.0,2.0,7,biased,irt,1.0,0
0.4,5.0,2.0,7,mcar,avg,0.8788,1
0.4,5.0,2.0,8,biased,avg,0.697,0
0.4,5.0,2.0,8,biased,irt,1.0,0
0.4,5.0,2.0,8,mcar,avg,0.9636,0
0.4,5.0,2.0,9,biased,avg,0.697,0
0.4,5.0,2.0,9,biased,irt,1.0,0
0.4,5.0,2.0,9,mcar,avg,0.9515,0
0.4,5.0,2.0,10,biased,avg,0.8815,1
0.4,5.0,2.0,10,biased,irt,1.0,0
0.4,5.0,2.0,10,mcar,avg,0.903,0
0.4,5.0,2.0,11,biased,avg,0.9152,0
0.4,5.0,2.0,11,biased,irt,1.0,0
0.4,5.0,2.0,11,mcar,avg,0.8061,0
0.4,5.0,2.0,12,biased,avg,0.8667,0
0.4,5.0,2.0,12,biased,irt,1.0,0
0.4,5.0,2.0,12,mcar,avg,0.9394,0
0.4,5.0,2.0,13,biased,avg,0.8424,0
0.4,5.0,2.0,13,biased,irt,1.0,0
0.4,5.0,2.0,13,mcar,avg,0.9515,0
0.4,5.0,2.0,14,biased,avg,0.6727,1
0.4,5.0,2.0,14,biased,irt,1.0,0
0.4,5.0,2.0,14,mcar,avg,0.9394,0
0.45,0.5,0.225,0,biased,avg,1.0,0
0.45,0.5,0.225,0,biased,irt,1.0,0
0.45,0.5,0.225,0,mcar,avg,0.9879,0
0.45,0.5,0.225,1,biased,avg,1.0,0
0.45,0.5,0.225,1,biased,irt,1.0,0
0.45,0.5,0.225,1,mcar,avg,1.0,0
0.45,0.5,0.225,2,biased,avg,0.9879,0
0.45,0.5,0.225,2,biased,irt,0.9879,0
0.45,0.5,0.225,2,mcar,avg,0.9879,0
0.45,0.5,0.225,3,biased,avg,1.0,0
0.45,0.5,0.225,3,biased,irt,1.0,0
0.45,0.5,0.225,3,mcar,avg,1.0,0
0.45,0.5,0.225,4,biased,avg,1.0,0
0.45,0.5,0.225,4,biased,irt,1.0,0
0.45,0.5,0.225,4,mcar,avg,1.0,0
0.45,0.5,0.225,5,biased,avg,1.0,0
0.45,0.5,0.225,5,biased,irt,1.0,0
0.45,0.5,0.225,5,mcar,avg,0.997,1
0.45,0.5,0.225,6,biased,avg,1.0,0
0.45,0.5,0.225,6,biased,irt,1.0,0
0.45,0.5,0.225,6,mcar,avg,0.9879,0
0.45,0.5,0.225,7,biased,avg,1.0,0
0.45,0.5,0.225,7,biased,irt,1.0,0
0.45,0.5,0.225,7,mcar,avg,1.0,0
0.45,0.5,0.225,8,biased,avg,1.0,0
0.45,0.5,0.225,8,biased,irt,1.0,0
0.45,0.5,0.225,8,mcar,avg,0.9879,1
0.45,0.5,0.225,9,biased,avg,1.0,0
0.45,0.5,0.225,9,biased,irt,1.0,0
0.45,0.5,0.225,9,mcar,avg,0.9879,0
0.45,0.5,0.225,10,biased,avg,1.0,0
0.45,0.5,0.225,10,biased,irt,1.0,0
0.45,0.5,0.225,10,mcar,avg,0.9879,1
0.45,0.5,0.225,11,biased,avg,1.0,0
0.45,0.5,0.225,11,biased,irt,1.0,0
0.45,0.5,0.225,11,mcar,avg,1.0,0
0.45,0.5,0.225,12,biased,avg,1.0,0
0.45,0.5,0.225,12,biased,irt,1.0,0
0.45,0.5,0.225,12,mcar,avg,1.0,0
0.45,0.5,0.225,13,biased,avg,1.0,0
0.45,0.5,0.225,13,biased,irt,1.0,0
0.45,0.5,0.225,13,mcar,avg,1.0,0
0.45,0.5,0.225,14,biased,avg,0.9879,0
0.45,0.5,0.225,14,biased,irt,1.0,0
0.45,0.5,0.225,14,mcar,avg,0.9879,1
0.45,1.0,0.45,0,biased,avg,1.0,0
0.45,1.0,0.45,0,biased,irt,1.0,0
0.45,1.0,0.45,0,mcar,avg,0.9879,0
0.45,1.0,0.45,1,biased,avg,1.0,0
0.45,1.0,0.45,1,biased,irt,1.0,0
0.45,1.0,0.45,1,mcar,avg,1.0,0
0.45,1.0,0.45,2,biased,avg,1.0,0
0.45,1.0,0.45,2,biased,irt,1.0,0
0.45,1.0,0.45,2,mcar,avg,0.9879,1
0.45,1.0,0.45,3,biased,avg,1.0,0
0.45,1.0,0.45,3,biased,irt,1.0,0
0.45,1.0,0.45,3,mcar,avg,1.0,0
0.45,1.0,0.45,4,biased,avg,0.9879,0
0.45,1.0,0.45,4,biased,irt,1.0,0
0.45,1.0,0.45,4,mcar,avg,0.9879,0
0.45,1.0,0.45,5,biased,avg,1.0,0
0.45,1.0,0.45,5,biased,irt,1.0,0
0.45,1.0,0.45,5,mcar,avg,0.9879,0
0.45,1.0,0.45,6,biased,avg,1.0,0
0.45,1.0,0.45,6,biased,irt,1.0,0
0.45,1.0,0.45,6,mcar,avg,0.9879,0
0.45,1.0,0.45,7,biased,avg,0.9879,0
0.45,1.0,0.45,7,biased,irt,1.0,0
0.45,1.0,0.45,7,mcar,avg,0.9879,0
0.45,1.0,0.45,8,biased,avg,1.0,0
0.45,1.0,0.45,8,biased,irt,1.0,0
0.45,1.0,0.45,8,mcar,avg,1.0,0
0.45,1.0,0.45,9,biased,avg,1.0,0
0.45,1.0,0.45,9,biased,irt,1.0,0
0.45,1.0,0.45,9,mcar,avg,0.9879,0
0.45,1.0,0.45,10,biased,avg,0.9879,0
0.45,1.0,0.45,10,biased,irt,1.0,0
0.45,1.0,0.45,10,mcar,avg,1.0,0
0.45,1.0,0.45,11,biased,avg,1.0,0
0.45,1.0,0.45,11,biased,irt,1.0,0
0.45,1.0,0.45,11,mcar,avg,1.0,0
0.45,1.0,0.45,12,biased,avg,0.9879,0
0.45,1.0,0.45,12,biased,irt,1.0,0
0.45,1.0,0.45,12,mcar,avg,1.0,0
0.45,1.0,0.45,13,biased,avg,1.0,0
0.45,1.0,0.45,13,biased,irt,1.0,0
0.45,1.0,0.45,13,mcar,avg,1.0,0
0.45,1.0,0.45,14,biased,avg,1.0,0
0.45,1.0,0.45,14,biased,irt,1.0,0
0.45,1.0,0.45,14,mcar,avg,1.0,0
0.45,1.5,0.675,0,biased,avg,0.9879,0
0.45,1.5,0.675,0,biased,irt,1.0,0
0.45,1.5,0.675,0,mcar,avg,0.9758,0
0.45,1.5,0.675,1,biased,avg,0.9879,0
0.45,1.5,0.675,1,biased,irt,1.0,0
0.45,1.5,0.675,1,mcar,avg,0.9879,0
0.45,1.5,0.675,2,biased,avg,1.0,0
0.45,1.5,0.675,2,biased,irt,1.0,0
0.45,1.5,0.675,2,mcar,avg,0.9879,0
0.45,1.5,0.675,3,biased,avg,0.9879,0
0.45,1.5,0.675,3,biased,irt,1.0,0
0.45,1.5,0.675,3,mcar,avg,0.9879,0
0.45,1.5,0.675,4,biased,avg,0.9758,0
0.45,1.5,0.675,4,biased,irt,1.0,0
0.45,1.5,0.675,4,mcar,avg,0.9879,0
0.45,1.5,0.675,5,biased,avg,1.0,0
0.45,1.5,0.675,5,biased,irt,1.0,0
0.45,1.5,0.675,5,mcar,avg,0.9879,0
0.45,1.5,0.675,6,biased,avg,0.9879,0
0.45,1.5,0.675,6,biased,irt,1.0,0
0.45,1.5,0.675,6,mcar,avg,1.0,0
0.45,1.5,0.675,7,biased,avg,1.0,0
0.45,1.5,0.675,7,biased,irt,1.0,0
0.45,1.5,0.675,7,mcar,avg,0.9879,0
0.45,1.5,0.675,8,biased,avg,1.0,0
0.45,1.5,0.675,8,biased,irt,1.0,0
0.45,1.5,0.675,8,mcar,avg,0.9879,0
0.45,1.5,0.675,9,biased,avg,0.9758,0
0.45,1.5,0.675,9,biased,irt,1.0,0
0.45,1.5,0.675,9,mcar,avg,1.0,0
0.45,1.5,0.675,10,biased,avg,1.0,0
0.45,1.5,0.675,10,biased,irt,1.0,0
0.45,1.5,0.675,10,mcar,avg,1.0,0
0.45,1.5,0.675,11,biased,avg,0.9758,0
0.45,1.5,0.675,11,biased,irt,1.0,0
0.45,1.5,0.675,11,mcar,avg,0.9879,0
0.45,1.5,0.675,12,biased,avg,1.0,0
0.45,1.5,0.675,12,biased,irt,1.0,0
0.45,1.5,0.675,12,mcar,avg,0.9758,0
0.45,1.5,0.675,13,biased,avg,1.0,0
0.45,1.5,0.675,13,biased,irt,1.0,0
0.45,1.5,0.675,13,mcar,avg,0.9515,0
0.45,1.5,0.675,14,biased,avg,1.0,0
0.45,1.5,0.675,14,biased,irt,1.0,0
0.45,1.5,0.675,14,mcar,avg,0.9879,0
0.45,2.0,0.9,0,biased,avg,0.9879,0
0.45,2.0,0.9,0,biased,irt,1.0,0
0.45,2.0,0.9,0,mcar,avg,1.0,0
0.45,2.0,0.9,1,biased,avg,0.9758,0
0.45,2.0,0.9,1,biased,irt,1.0,0
0.45,2.0,0.9,1,mcar,avg,0.9879,0
0.45,2.0,0.9,2,biased,avg,0.9515,0
0.45,2.0,0.9,2,biased,irt,1.0,0
0.45,2.0,0.9,2,mcar,avg,0.9879,0
0.45,2.0,0.9,3,biased,avg,0.9879,0
0.45,2.0,0.9,3,biased,irt,1.0,0
0.45,2.0,0.9,3,mcar,avg,0.9758,0
0.45,2.0,0.9,4,biased,avg,0.9758,0
0.45,2.0,0.9,4,biased,irt,1.0,0
0.45,2.0,0.9,4,mcar,avg,0.9879,0
0.45,2.0,0.9,5,biased,avg,1.0,0
0.45,2.0,0.9,5,biased,irt,1.0,0
0.45,2.0,0.9,5,mcar,avg,1.0,0
0.45,2.0,0.9,6,biased,avg,0.9758,0
0.45,2.0,0.9,6,biased,irt,1.0,0
0.45,2.0,0.9,6,mcar,avg,0.9879,0
0.45,2.0,0.9,7,biased,avg,0.997,0
0.45,2.0,0.9,7,biased,irt,1.0,0
0.45,2.0,0.9,7,mcar,avg,0.9879,0
0.45,2.0,0.9,8,biased,avg,0.9879,0
0.45,2.0,0.9,8,biased,irt,1.0,0
0.45,2.0,0.9,8,mcar,avg,1.0,0
0.45,2.0,0.9,9,biased,avg,0.9879,0
0.45,2.0,0.9,9,biased,irt,1.0,0
0.45,2.0,0.9,9,mcar,avg,1.0,0
0.45,2.0,0.9,10,biased,avg,0.9758,0
0.45,2.0,0.9,10,biased,irt,1.0,0
0.45,2.0,0.9,10,mcar,avg,0.9879,0
0.45,2.0,0.9,11,biased,avg,0.9879,0
0.45,2.0,0.9,11,biased,irt,1.0,0
0.45,2.0,0.9,11,mcar,avg,1.0,0
0.45,2.0,0.9,12,biased,avg,0.9879,0
0.45,2.0,0.9,12,biased,irt,1.0,0
0.45,2.0,0.9,12,mcar,avg,0.9636,0
0.45,2.0,0.9,13,biased,avg,0.9787,0
0.45,2.0,0.9,13,biased,irt,1.0,0
0.45,2.0,0.9,13,mcar,avg,0.9879,0
0.45,2.0,0.9,14,biased,avg,0.9879,0
0.45,2.0,0.9,14,biased,irt,1.0,0
0.45,2.0,0.9,14,mcar,avg,0.9879,0
0.45,2.5,1.125,0,biased,avg,1.0,0
0.45,2.5,1.125,0,biased,irt,1.0,0
0.45,2.5,1.125,0,mcar,avg,0.9636,0
0.45,2.5,1.125,1,biased,avg,0.9636,0
0.45,2.5,1.125,1,biased,irt,1.0,0
0.45,2.5,1.125,1,mcar,avg,1.0,0
0.45,2.5,1.125,2,biased,avg,1.0,0
0.45,2.5,1.125,2,biased,irt,1.0,0
0.45,2.5,1.125,2,mcar,avg,0.9273,0
0.45,2.5,1.125,3,biased,avg,0.9879,0
0.45,2.5,1.125,3,biased,irt,1.0,0
0.45,2.5,1.125,3,mcar,avg,0.9758,0
0.45,2.5,1.125,4,biased,avg,0.9758,0
0.45,2.5,1.125,4,biased,irt,1.0,0
0.45,2.5,1.125,4,mcar,avg,1.0,0
0.45,2.5,1.125,5,biased,avg,0.9636,0
0.45,2.5,1.125,5,biased,irt,1.0,0
0.45,2.5,1.125,5,mcar,avg,0.9879,0
0.45,2.5,1.125,6,biased,avg,0.9636,0
0.45,2.5,1.125,6,biased,irt,1.0,0
0.45,2.5,1.125,6,mcar,avg,0.9636,0
0.45,2.5,1.125,7,biased,avg,1.0,0
0.45,2.5,1.125,7,biased,irt,1.0,0
0.45,2.5,1.125,7,mcar,avg,1.0,0
0.45,2.5,1.125,8,biased,avg,0.9758,0
0.45,2.5,1.125,8,biased,irt,1.0,0
0.45,2.5,1.125,8,mcar,avg,0.9879,0
0.45,2.5,1.125,9,biased,avg,0.9879,0
0.45,2.5,1.125,9,biased,irt,1.0,0
0.45,2.5,1.125,9,mcar,avg,0.9758,0
0.45,2.5,1.125,10,biased,avg,1.0,0
0.45,2.5,1.125,10,biased,irt,1.0,0
0.45,2.5,1.125,10,mcar,avg,1.0,0
0.45,2.5,1.125,11,biased,avg,1.0,0
0.45,2.5,1.125,11,biased,irt,1.0,0
0.45,2.5,1.125,11,mcar,avg,0.9879,0
0.45,2.5,1.125,12,biased,avg,0.9758,0
0.45,2.5,1.125,12,biased,irt,1.0,0
0.45,2.5,1.125,12,mcar,avg,0.9879,0
0.45,2.5,1.125,13,biased,avg,1.0,0
0.45,2.5,1.125,13,biased,irt,1.0,0
0.45,2.5,1.125,13,mcar,avg,0.9758,0
0.45,2.5,1.125,14,biased,avg,0.8667,0
0.45,2.5,1.125,14,biased,irt,1.0,0
0.45,2.5,1.125,14,mcar,avg,0.9879,0
0.45,3.0,1.35,0,biased,avg,0.9636,0
0.45,3.0,1.35,0,biased,irt,1.0,0
0.45,3.0,1.35,0,mcar,avg,0.9515,0
0.45,3.0,1.35,1,biased,avg,0.9879,0
0.45,3.0,1.35,1,biased,irt,1.0,0
0.45,3.0,1.35,1,mcar,avg,0.9515,0
0.45,3.0,1.35,2,biased,avg,0.9636,0
0.45,3.0,1.35,2,biased,irt,1.0,0
0.45,3.0,1.35,2,mcar,avg,0.9394,0
0.45,3.0,1.35,3,biased,avg,0.9758,0
0.45,3.0,1.35,3,biased,irt,1.0,0
0.45,3.0,1.35,3,mcar,avg,0.9879,0
0.45,3.0,1.35,4,biased,avg,0.9758,0
0.45,3.0,1.35,4,biased,irt,1.0,0
0.45,3.0,1.35,4,mcar,avg,0.9515,0
0.45,3.0,1.35,5,biased,avg,0.9758,1
0.45,3.0,1.35,5,biased,irt,1.0,0
0.45,3.0,1.35,5,mcar,avg,0.9758,1
0.45,3.0,1.35,6,biased,avg,0.9273,0
0.45,3.0,1.35,6,biased,irt,1.0,0
0.45,3.0,1.35,6,mcar,avg,0.9879,0
0.45,3.0,1.35,7,biased,avg,0.9394,0
0.45,3.0,1.35,7,biased,irt,1.0,0
0.45,3.0,1.35,7,mcar,avg,0.9394,0
0.45,3.0,1.35,8,biased,avg,0.9152,0
0.45,3.0,1.35,8,biased,irt,1.0,0
0.45,3.0,1.35,8,mcar,avg,0.9758,0
0.45,3.0,1.35,9,biased,avg,0.9758,0
0.45,3.0,1.35,9,biased,irt,1.0,0
0.45,3.0,1.35,9,mcar,avg,0.9515,0
0.45,3.0,1.35,10,biased,avg,0.9636,0
0.45,3.0,1.35,10,biased,irt,1.0,0
0.45,3.0,1.35,10,mcar,avg,0.9515,0
0.45,3.0,1.35,11,biased,avg,0.9394,0
0.45,3.0,1.35,11,biased,irt,1.0,0
0.45,3.0,1.35,11,mcar,avg,1.0,0
0.45,3.0,1.35,12,biased,avg,0.9273,0
0.45,3.0,1.35,12,biased,irt,1.0,0
0.45,3.0,1.35,12,mcar,avg,0.9636,0
0.45,3.0,1.35,13,biased,avg,0.9394,0
0.45,3.0,1.35,13,biased,irt,1.0,0
0.45,3.0,1.35,13,mcar,avg,0.9394,0
0.45,3.0,1.35,14,biased,avg,0.9879,0
0.45,3.0,1.35,14,biased,irt,1.0,0
0.45,3.0,1.35,14,mcar,avg,0.9879,0
0.45,3.5,1.575,0,biased,avg,0.9394,0
0.45,3.5,1.575,0,biased,irt,1.0,0
0.45,3.5,1.575,0,mcar,avg,0.9879,0
0.45,3.5,1.575,1,biased,avg,0.9273,0
0.45,3.5,1.575,1,biased,irt,1.0,0
0.45,3.5,1.575,1,mcar,avg,1.0,0
0.45,3.5,1.575,2,biased,avg,0.9636,0
0.45,3.5,1.575,2,biased,irt,1.0,0
0.45,3.5,1.575,2,mcar,avg,0.9394,1
0.45,3.5,1.575,3,biased,avg,0.9758,0
0.45,3.5,1.575,3,biased,irt,1.0,0
0.45,3.5,1.575,3,mcar,avg,0.9636,0
0.45,3.5,1.575,4,biased,avg,0.9152,0
0.45,3.5,1.575,4,biased,irt,1.0,0
0.45,3.5,1.575,4,mcar,avg,0.9758,0
0.45,3.5,1.575,5,biased,avg,0.9636,0
0.45,3.5,1.575,5,biased,irt,1.0,0
0.45,3.5,1.575,5,mcar,avg,0.9758,0
0.45,3.5,1.575,6,biased,avg,0.9636,0
0.45,3.5,1.575,6,biased,irt,1.0,0
0.45,3.5,1.575,6,mcar,avg,0.9879,0
0.45,3.5,1.575,7,biased,avg,0.903,0
0.45,3.5,1.575,7,biased,irt,1.0,0
0.45,3.5,1.575,7,mcar,avg,0.9273,0
0.45,3.5,1.575,8,biased,avg,0.9758,0
0.45,3.5,1.575,8,biased,irt,1.0,0
0.45,3.5,1.575,8,mcar,avg,0.9394,0
0.45,3.5,1.575,9,biased,avg,0.9758,0
0.45,3.5,1.575,9,biased,irt,1.0,0
0.45,3.5,1.575,9,mcar,avg,0.924,1
0.45,3.5,1.575,10,biased,avg,0.9879,0
0.45,3.5,1.575,10,biased,irt,1.0,0
0.45,3.5,1.575,10,mcar,avg,0.9666,0
0.45,3.5,1.575,11,biased,avg,0.9758,0
0.45,3.5,1.575,11,biased,irt,1.0,0
0.45,3.5,1.575,11,mcar,avg,0.9879,0
0.45,3.5,1.575,12,biased,avg,0.8909,0
0.45,3.5,1.575,12,biased,irt,1.0,0
0.45,3.5,1.575,12,mcar,avg,0.8909,0
0.45,3.5,1.575,13,biased,avg,0.8788,0
0.45,3.5,1.575,13,biased,irt,1.0,0
0.45,3.5,1.575,13,mcar,avg,0.9394,0
0.45,3.5,1.575,14,biased,avg,0.8788,0
0.45,3.5,1.575,14,biased,irt,1.0,0
0.45,3.5,1.575,14,mcar,avg,0.9394,0
0.45,4.0,1.8,0,biased,avg,0.9758,0
0.45,4.0,1.8,0,biased,irt,1.0,0
0.45,4.0,1.8,0,mcar,avg,0.9758,0
0.45,4.0,1.8,1,biased,avg,0.9152,0
0.45,4.0,1.8,1,biased,irt,1.0,0
0.45,4.0,1.8,1,mcar,avg,0.8545,0
0.45,4.0,1.8,2,biased,avg,0.8545,0
0.45,4.0,1.8,2,biased,irt,1.0,0
0.45,4.0,1.8,2,mcar,avg,0.9879,0
0.45,4.0,1.8,3,biased,avg,1.0,0
0.45,4.0,1.8,3,biased,irt,1.0,0
0.45,4.0,1.8,3,mcar,avg,0.9394,0
0.45,4.0,1.8,4,biased,avg,1.0,0
0.45,4.0,1.8,4,biased,irt,1.0,0
0.45,4.0,1.8,4,mcar,avg,0.9758,0
0.45,4.0,1.8,5,biased,avg,0.8303,0
0.45,4.0,1.8,5,biased,irt,1.0,0
0.45,4.0,1.8,5,mcar,avg,0.997,0
0.45,4.0,1.8,6,biased,avg,0.8754,1
0.45,4.0,1.8,6,biased,irt,1.0,0
0.45,4.0,1.8,6,mcar,avg,0.9758,0
0.45,4.0,1.8,7,biased,avg,0.9636,0
0.45,4.0,1.8,7,biased,irt,1.0,0
0.45,4.0,1.8,7,mcar,avg,0.9758,1
0.45,4.0,1.8,8,biased,avg,0.8424,0
0.45,4.0,1.8,8,biased,irt,1.0,0
0.45,4.0,1.8,8,mcar,avg,0.9394,1
0.45,4.0,1.8,9,biased,avg,0.8788,0
0.45,4.0,1.8,9,biased,irt,1.0,0
0.45,4.0,1.8,9,mcar,avg,0.9152,0
0.45,4.0,1.8,10,biased,avg,0.8909,1
0.45,4.0,1.8,10,biased,irt,1.0,0
0.45,4.0,1.8,10,mcar,avg,0.9515,0
0.45,4.0,1.8,11,biased,avg,0.7697,0
0.45,4.0,1.8,11,biased,irt,1.0,0
0.45,4.0,1.8,11,mcar,avg,0.903,0
0.45,4.0,1.8,12,biased,avg,0.903,0
0.45,4.0,1.8,12,biased,irt,1.0,0
0.45,4.0,1.8,12,mcar,avg,0.9758,0
0.45,4.0,1.8,13,biased,avg,0.9515,0
0.45,4.0,1.8,13,biased,irt,1.0,0
0.45,4.0,1.8,13,mcar,avg,0.7697,0
0.45,4.0,1.8,14,biased,avg,0.9394,0
0.45,4.0,1.8,14,biased,irt,1.0,0
0.45,4.0,1.8,14,mcar,avg,0.9273,1
0.45,4.5,2.025,0,biased,avg,0.903,0
0.45,4.5,2.025,0,biased,irt,1.0,0
0.45,4.5,2.025,0,mcar,avg,0.9515,0
0.45,4.5,2.025,1,biased,avg,0.697,0
0.45,4.5,2.025,1,biased,irt,1.0,0
0.45,4.5,2.025,1,mcar,avg,0.9394,1
0.45,4.5,2.025,2,biased,avg,0.8303,0
0.45,4.5,2.025,2,biased,irt,1.0,0
0.45,4.5,2.025,2,mcar,avg,0.9758,0
0.45,4.5,2.025,3,biased,avg,0.9879,0
0.45,4.5,2.025,3,biased,irt,1.0,0
0.45,4.5,2.025,3,mcar,avg,0.9636,1
0.45,4.5,2.025,4,biased,avg,0.8788,0
0.45,4.5,2.025,4,biased,irt,1.0,0
0.45,4.5,2.025,4,mcar,avg,0.903,0
0.45,4.5,2.025,5,biased,avg,0.8545,0
0.45,4.5,2.025,5,biased,irt,1.0,0
0.45,4.5,2.025,5,mcar,avg,0.9394,1
0.45,4.5,2.025,6,biased,avg,0.8545,0
0.45,4.5,2.025,6,biased,irt,1.0,0
0.45,4.5,2.025,6,mcar,avg,0.8909,1
0.45,4.5,2.025,7,biased,avg,0.7333,0
0.45,4.5,2.025,7,biased,irt,1.0,0
0.45,4.5,2.025,7,mcar,avg,0.9636,0
0.45,4.5,2.025,8,biased,avg,0.8424,1
0.45,4.5,2.025,8,biased,irt,1.0,0
0.45,4.5,2.025,8,mcar,avg,0.9152,0
0.45,4.5,2.025,9,biased,avg,0.7576,0
0.45,4.5,2.025,9,biased,irt,0.9879,0
0.45,4.5,2.025,9,mcar,avg,0.9515,0
0.45,4.5,2.025,10,biased,avg,0.9273,0
0.45,4.5,2.025,10,biased,irt,1.0,0
0.45,4.5,2.025,10,mcar,avg,0.9879,0
0.45,4.5,2.025,11,biased,avg,0.903,0
0.45,4.5,2.025,11,biased,irt,1.0,0
0.45,4.5,2.025,11,mcar,avg,0.9758,0
0.45,4.5,2.025,12,biased,avg,0.9273,0
0.45,4.5,2.025,12,biased,irt,1.0,0
0.45,4.5,2.025,12,mcar,avg,0.9636,1
0.45,4.5,2.025,13,biased,avg,0.8545,1
0.45,4.5,2.025,13,biased,irt,1.0,0
0.45,4.5,2.025,13,mcar,avg,0.9152,1
0.45,4.5,2.025,14,biased,avg,0.7697,1
0.45,4.5,2.025,14,biased,irt,1.0,0
0.45,4.5,2.025,14,mcar,avg,0.8909,0
0.45,5.0,2.25,0,biased,avg,0.9394,1
0.45,5.0,2.25,0,biased,irt,1.0,0
0.45,5.0,2.25,0,mcar,avg,0.8788,0
0.45,5.0,2.25,1,biased,avg,0.6,1
0.45,5.0,2.25,1,biased,irt,1.0,0
0.45,5.0,2.25,1,mcar,avg,0.8061,0
0.45,5.0,2.25,2,biased,avg,0.7842,0
0.45,5.0,2.25,2,biased,irt,1.0,0
0.45,5.0,2.25,2,mcar,avg,0.9758,1
0.45,5.0,2.25,3,biased,avg,0.7939,0
0.45,5.0,2.25,3,biased,irt,1.0,0
0.45,5.0,2.25,3,mcar,avg,0.9515,0
0.45,5.0,2.25,4,biased,avg,0.6606,0
0.45,5.0,2.25,4,biased,irt,1.0,0
0.45,5.0,2.25,4,mcar,avg,0.9515,0
0.45,5.0,2.25,5,biased,avg,0.7939,0
0.45,5.0,2.25,5,biased,irt,1.0,0
0.45,5.0,2.25,5,mcar,avg,0.9273,1
0.45,5.0,2.25,6,biased,avg,0.8182,0
0.45,5.0,2.25,6,biased,irt,1.0,0
0.45,5.0,2.25,6,mcar,avg,0.8667,1
0.45,5.0,2.25,7,biased,avg,0.8909,1
